,XMLNZEUR,GNOEUR,NANOEUR,SCEUR,LSKEUR,MKREUR,GHSTEUR,PERPEUR,LRCEUR,MOVREUR,SDNEUR
1630827263.1273413,95.118000,256.480000,5.701511,0.020440,3.591981,3021.20000,1.577900,16.18100,0.429200,116.999900,4.68000
1630827294.472718,95.118000,258.190000,5.701511,0.020440,3.591981,3021.20000,1.577900,16.18100,0.429200,116.999900,4.68000
1630827325.855065,95.118000,258.190000,5.701511,0.020440,3.591981,3021.20000,1.588900,16.18100,0.429200,116.999900,4.61200
1630827357.2207007,95.118000,258.190000,5.701511,0.020440,3.591981,3021.20000,1.588900,16.18100,0.429200,117.000000,4.68000
1630827388.6086845,95.118000,258.190000,5.703813,0.020480,3.591981,3021.20000,1.588900,16.18100,0.429200,117.000000,4.68000
1630827419.9526868,95.118000,258.190000,5.703813,0.020480,3.591981,3036.00000,1.588900,16.18100,0.429200,117.000000,4.68000
1630827451.3126729,95.118000,258.190000,5.703813,0.020480,3.591981,3036.00000,1.588900,16.18100,0.429200,117.000000,4.61200
1630827482.6686904,95.118000,258.190000,5.703813,0.020480,3.591981,3036.00000,1.588900,16.18100,0.429200,117.000000,4.61000
1630827514.048442,95.118000,258.190000,5.703813,0.020480,3.591981,3036.00000,1.588900,16.18100,0.429200,117.000000,4.61100
1630827545.4406924,95.118000,258.190000,5.703813,0.020560,3.591981,3036.00000,1.588900,16.18100,0.428900,117.000000,4.61100
1630827576.8407183,95.118000,258.190000,5.703813,0.020490,3.591981,3036.00000,1.588900,16.18100,0.428900,116.713100,4.61000
1630827608.1967366,95.118000,258.190000,5.703813,0.020480,3.591981,3036.00000,1.588900,16.18100,0.428900,116.713100,4.61000
1630827639.5612447,95.167000,258.190000,5.703813,0.020550,3.591981,3036.00000,1.588900,16.18100,0.428900,116.713100,4.61200
1630827670.9206831,95.167000,258.190000,5.703813,0.020500,3.591981,3036.00000,1.588900,16.18100,0.428900,116.713100,4.61200
1630827702.2920032,95.167000,256.470000,5.703813,0.020520,3.591981,3036.00000,1.588900,16.18100,0.428900,116.713100,4.61200
1630827733.6381378,95.167000,256.470000,5.703813,0.020510,3.591981,3036.00000,1.588900,16.18100,0.428900,116.713100,4.65000
1630827764.9881372,95.167000,256.470000,5.706485,0.020510,3.591981,3036.00000,1.588900,16.18100,0.428900,116.713100,4.65000
1630827796.3890047,95.167000,256.470000,5.706485,0.020530,3.591981,3036.00000,1.588900,16.18100,0.428900,116.713100,4.65000
1630827827.7357702,95.167000,256.470000,5.706485,0.020500,3.591981,3036.00000,1.588900,16.18100,0.428900,116.713100,4.65100
1630827859.0686882,95.192000,256.470000,5.706485,0.020510,3.591981,3036.00000,1.588900,16.18100,0.428900,116.713100,4.65100
1630827890.4502034,95.192000,256.470000,5.706485,0.020510,3.591981,3036.00000,1.584100,16.18100,0.427800,116.713100,4.65000
1630827921.838134,95.192000,256.470000,5.706485,0.020510,3.591981,3036.00000,1.584100,16.18100,0.427800,116.713100,4.65000
1630827953.1763937,95.192000,256.470000,5.706485,0.020510,3.591981,3036.00000,1.584100,16.18100,0.427800,116.713100,4.64900
1630827984.5806947,95.192000,256.470000,5.706485,0.020510,3.591981,3036.00000,1.584100,16.18100,0.427800,116.713100,4.65000
1630828015.93668,95.192000,256.470000,5.706485,0.020510,3.591981,3036.00000,1.584100,16.18100,0.427800,116.713100,4.65000
1630828047.2871776,95.192000,256.470000,5.706485,0.020480,3.591981,3036.00000,1.584100,16.18100,0.427800,116.713100,4.65000
1630828078.659309,95.192000,256.470000,5.706485,0.020470,3.591981,3036.00000,1.584100,16.18100,0.427800,116.713100,4.65000
1630828110.024707,95.192000,256.470000,5.706485,0.020470,3.591981,3036.00000,1.584100,16.18100,0.427800,116.713100,4.61000
1630828141.356687,95.192000,256.470000,5.706485,0.020490,3.591981,3036.00000,1.584100,16.18100,0.427800,116.713100,4.60200
1630828172.729567,95.192000,256.470000,5.706485,0.020480,3.591981,3036.00000,1.584100,16.18100,0.427800,116.713100,4.64900
1630828204.0447044,95.192000,256.470000,5.694713,0.020480,3.591981,3036.00000,1.584100,16.18100,0.427800,116.713100,4.65000
1630828235.3886423,95.192000,256.470000,5.694713,0.020480,3.591981,3036.00000,1.584100,16.18100,0.427800,116.713100,4.65000
1630828266.7726846,95.290000,256.470000,5.694713,0.020390,3.591981,3036.00000,1.584100,16.18100,0.427800,116.713100,4.67700
1630828298.1381342,95.290000,256.470000,5.694713,0.020380,3.591981,3036.00000,1.584100,16.18100,0.427800,116.713100,4.67900
1630828329.5015342,95.290000,256.470000,5.694713,0.020380,3.598933,3036.00000,1.584100,16.18100,0.427800,116.713100,4.60200
1630828360.8407054,95.290000,256.470000,5.694713,0.020400,3.598933,3036.00000,1.584100,16.18100,0.427800,116.990000,4.60200
1630828392.2726767,95.290000,257.420000,5.690001,0.020400,3.598933,3036.00000,1.584100,16.18100,0.427800,116.990000,4.60200
1630828423.6381261,95.290000,257.420000,5.690001,0.020370,3.598933,3036.00000,1.584100,16.18100,0.427600,116.990000,4.60200
1630828455.0006876,95.290000,257.420000,5.690001,0.020370,3.598933,3036.00000,1.584100,16.18100,0.426400,116.990000,4.66300
1630828486.3381283,95.290000,257.420000,5.690001,0.020300,3.598933,3036.00000,1.584100,16.18100,0.427500,116.990000,4.67900
1630828517.6566825,95.290000,257.420000,5.687043,0.020310,3.616084,3036.00000,1.584100,16.18100,0.427500,116.990000,4.67900
1630828549.0011625,95.290000,257.420000,5.687043,0.020290,3.626602,3036.00000,1.584100,16.18100,0.427500,116.990000,4.67900
1630828580.3606915,95.290000,257.420000,5.687043,0.020320,3.626602,3036.00000,1.584100,16.18100,0.427500,116.990000,4.67900
1630828611.7095618,95.290000,257.420000,5.687043,0.020320,3.626602,3036.00000,1.584100,16.18100,0.427500,116.990000,4.67900
1630828643.0608265,95.290000,257.420000,5.687043,0.020320,3.626602,3036.00000,1.584100,16.18100,0.427500,116.990000,4.67900
1630828674.424683,95.290000,257.420000,5.687043,0.020330,3.626602,3036.00000,1.584100,16.18100,0.428300,116.990000,4.67900
1630828705.738126,95.290000,257.420000,5.687043,0.020360,3.641316,3036.00000,1.584100,16.18100,0.428300,116.990000,4.67900
1630828737.0640996,95.290000,257.420000,5.687043,0.020360,3.653699,3036.00000,1.584100,16.18100,0.428300,116.990000,4.67800
1630828768.428978,95.166000,257.420000,5.687043,0.020360,3.653699,3036.00000,1.584100,16.18100,0.428300,116.800000,4.60100
1630828799.7584438,95.166000,257.420000,5.687043,0.020360,3.647999,3036.00000,1.584100,16.18100,0.428300,116.800000,4.60100
1630828831.116692,95.166000,257.420000,5.687043,0.020360,3.647999,3036.00000,1.584100,16.18100,0.428300,116.800000,4.60100
1630828862.4381473,95.166000,257.420000,5.687043,0.020360,3.647999,3036.00000,1.584100,16.18100,0.428300,116.800000,4.64800
1630828893.808676,95.166000,257.420000,5.687043,0.020360,3.646886,3036.00000,1.584100,16.18100,0.428300,116.800000,4.65400
1630828925.2006924,95.166000,257.420000,5.687043,0.020340,3.646886,3036.00000,1.571900,16.18100,0.428300,116.800000,4.64800
1630828956.612776,95.166000,257.420000,5.687043,0.020350,3.646886,3036.00000,1.571900,16.18100,0.428300,116.800000,4.64800
1630828987.9787786,95.166000,257.420000,5.687043,0.020320,3.646886,3036.00000,1.571900,16.18100,0.428300,115.846500,4.64800
1630829019.4246767,95.166000,257.420000,5.687043,0.020320,3.646886,3036.00000,1.571900,16.18100,0.428300,116.713100,4.74000
1630829050.7776587,95.532000,257.420000,5.687043,0.020340,3.646886,3036.00000,1.571900,16.18100,0.428300,116.713100,4.74000
1630829082.1206772,95.532000,257.420000,5.687043,0.020320,3.646886,3036.00000,1.571900,16.18100,0.428300,116.713100,4.74000
1630829113.4766781,95.532000,257.420000,5.687043,0.020320,3.646886,3036.00000,1.571900,16.18100,0.428300,115.370000,4.74000
1630829144.832682,95.532000,257.420000,5.687043,0.020320,3.646886,3036.00000,1.571900,16.18100,0.428300,115.370000,4.74000
1630829176.1928291,95.532000,257.420000,5.699658,0.020320,3.661152,3036.00000,1.571900,16.18100,0.428300,115.370000,4.65100
1630829207.5446825,95.532000,257.420000,5.699658,0.020320,3.664468,3036.00000,1.571900,16.18100,0.428300,115.370000,4.65100
1630829238.9046924,95.532000,257.420000,5.699658,0.020370,3.664468,3036.00000,1.571900,16.18100,0.428300,116.799800,4.76000
1630829270.24938,95.532000,257.420000,5.699658,0.020330,3.664468,3026.60000,1.571900,16.18100,0.428300,116.799800,4.65100
1630829301.5766973,95.532000,257.420000,5.699658,0.020330,3.676075,3026.60000,1.571900,16.18100,0.428300,116.800000,4.65000
1630829332.9446888,95.532000,257.420000,5.699658,0.020320,3.648387,3026.60000,1.571900,16.18100,0.428200,116.800000,4.65000
1630829364.2726843,95.532000,257.420000,5.699658,0.020320,3.648387,3026.60000,1.571900,16.18100,0.428200,116.800000,4.70900
1630829395.588687,95.532000,257.420000,5.699658,0.020310,3.681752,3026.60000,1.571900,16.18100,0.428200,116.800000,4.70900
1630829426.9585147,95.532000,257.420000,5.699658,0.020310,3.683478,3026.60000,1.571900,16.18100,0.428200,116.800000,4.69600
1630829458.3006842,95.532000,257.420000,5.699658,0.020310,3.695000,3026.60000,1.571900,16.18100,0.428200,116.800000,4.65000
1630829489.65669,95.532000,257.420000,5.699658,0.020310,3.695000,3026.60000,1.571900,16.18100,0.428200,116.800000,4.65000
1630829520.9966998,95.532000,257.420000,5.699658,0.020310,3.700612,3026.60000,1.571900,16.18100,0.428200,116.800000,4.65000
1630829552.3446865,95.532000,257.420000,5.699658,0.020280,3.700612,3026.60000,1.571900,16.18100,0.428200,116.800000,4.76900
1630829583.6704614,95.532000,257.420000,5.699658,0.020290,3.700612,3026.60000,1.571900,16.18100,0.428200,116.800000,4.76300
1630829615.0302,95.553000,257.420000,5.699658,0.020290,3.705348,3026.60000,1.571900,16.18100,0.428200,116.800000,4.65000
1630829646.4098084,95.553000,257.420000,5.699658,0.020320,3.698923,3026.60000,1.571900,16.18100,0.428200,116.800000,4.70100
1630829677.738138,95.553000,257.420000,5.705462,0.020320,3.698923,3026.60000,1.571900,16.18100,0.428200,116.800000,4.70100
1630829709.130527,95.553000,257.420000,5.705462,0.020320,3.699742,3026.60000,1.571900,16.18100,0.428200,115.403300,4.75900
1630829740.5127442,95.553000,257.420000,5.705462,0.020360,3.699742,3026.60000,1.571900,16.18100,0.428200,115.403300,4.70300
1630829771.8672564,95.553000,257.420000,5.705462,0.020340,3.716791,3026.60000,1.571900,16.18100,0.428200,115.403300,4.70300
1630829803.1966946,95.553000,257.420000,5.705462,0.020330,3.714267,3026.60000,1.571900,16.18100,0.428200,115.403300,4.76100
1630829834.5967107,95.553000,259.310000,5.705462,0.020340,3.714267,3026.60000,1.571900,16.18100,0.428200,116.799900,4.75000
1630829865.9329565,95.553000,259.310000,5.705462,0.020330,3.710376,3032.80000,1.571900,16.18100,0.428200,116.799900,4.75000
1630829897.3047075,95.553000,259.310000,5.705462,0.020320,3.715185,3032.80000,1.571900,16.18100,0.428200,116.800000,4.75000
1630829928.6686852,95.553000,259.310000,5.705462,0.020320,3.715185,3032.80000,1.571900,16.18100,0.428200,116.800000,4.75000
1630829960.038127,95.553000,259.310000,5.705462,0.020320,3.690462,3032.80000,1.571900,16.18100,0.430100,116.800000,4.75000
1630829991.360695,95.553000,259.310000,5.705462,0.020320,3.690462,3032.80000,1.571900,16.08300,0.430100,116.800000,4.74900
1630830022.7326882,95.553000,259.310000,5.705462,0.020300,3.694079,3032.80000,1.571900,16.08300,0.430100,116.800000,4.74900
1630830054.0727015,95.553000,259.310000,5.705462,0.020300,3.698673,3032.80000,1.571900,16.08300,0.430100,115.463900,4.67300
1630830085.4451582,95.553000,259.310000,5.705462,0.020310,3.701702,3032.80000,1.571900,16.08300,0.430100,115.463900,4.65100
1630830116.8054848,95.553000,259.310000,5.705462,0.020310,3.701702,3032.80000,1.571900,16.08300,0.430100,115.463900,4.74800
1630830148.1890938,95.553000,259.310000,5.705462,0.020220,3.701702,3032.80000,1.571900,16.08300,0.430400,115.463900,4.74000
1630830179.5381413,95.553000,259.310000,5.705462,0.020190,3.701702,3032.80000,1.571900,16.08300,0.430400,115.478100,4.75700
1630830210.8863027,95.553000,259.310000,5.705462,0.020310,3.701702,3032.80000,1.571900,16.08300,0.430400,115.478100,4.76900
1630830242.2806847,95.553000,259.310000,5.705462,0.020360,3.701702,3032.80000,1.571900,16.08300,0.430400,115.478100,4.68000
1630830273.6709068,95.553000,259.310000,5.705462,0.020360,3.701702,3032.80000,1.571900,16.08300,0.430400,115.478100,4.68000
1630830305.0104713,95.553000,259.310000,5.705462,0.020440,3.701702,3032.80000,1.571900,16.08300,0.430400,115.492500,4.68000
1630830336.3807297,95.553000,259.310000,5.705462,0.020440,3.701702,3032.80000,1.571900,16.08300,0.430400,115.492500,4.74800
1630830367.7086973,95.553000,259.310000,5.705462,0.020430,3.715594,3032.80000,1.571900,16.08300,0.430400,115.492500,4.74800
1630830399.056706,95.553000,259.310000,5.705462,0.020430,3.715594,3032.80000,1.571900,16.08300,0.430400,115.505400,4.68000
1630830430.4175968,95.678000,259.310000,5.705462,0.020440,3.715594,3032.80000,1.571900,16.08300,0.430400,115.506600,4.68000
1630830461.756697,95.678000,259.310000,5.705462,0.020450,3.715594,3032.80000,1.571900,16.08300,0.430400,115.506600,4.76500
1630830493.1309464,95.678000,259.310000,5.705462,0.020440,3.715594,3032.80000,1.571900,16.08300,0.430400,115.506600,4.76500
1630830524.4797897,95.678000,259.310000,5.705462,0.020450,3.711140,3032.80000,1.571900,16.08300,0.430400,115.518700,4.76500
1630830555.8047109,95.678000,259.310000,5.705462,0.020450,3.711140,3032.80000,1.571900,16.08300,0.430400,115.518700,4.76500
1630830587.2526872,95.678000,259.310000,5.705462,0.020450,3.704042,3032.80000,1.571900,16.08300,0.430400,116.797700,4.76500
1630830618.6806903,95.678000,259.310000,5.705462,0.020450,3.705511,3032.80000,1.571900,16.08300,0.430400,116.797700,4.76500
1630830650.100702,95.678000,259.310000,5.705462,0.020450,3.705511,3032.80000,1.571900,16.08300,0.430400,115.530800,4.76500
1630830681.456474,95.678000,259.310000,5.705462,0.020450,3.705511,3032.80000,1.571900,16.08300,0.430400,115.530800,4.69600
1630830712.835067,95.678000,259.310000,5.705462,0.020490,3.705511,3032.80000,1.571900,16.08300,0.430400,115.536500,4.68000
1630830744.1778266,95.678000,259.310000,5.699338,0.020480,3.697051,3032.80000,1.571900,16.08300,0.430400,115.536500,4.74800
1630830775.5286818,95.678000,259.310000,5.699338,0.020480,3.679235,3032.80000,1.571900,16.08300,0.430400,115.602000,4.69600
1630830806.9126997,95.678000,259.310000,5.699338,0.020480,3.679235,3032.80000,1.571900,16.08300,0.430400,115.602000,4.78400
1630830838.2307253,95.678000,259.310000,5.699338,0.020480,3.679235,3032.80000,1.571900,16.08300,0.430400,115.602000,4.75800
1630830869.5767038,95.678000,258.000000,5.699338,0.020480,3.679235,3032.80000,1.571900,16.08300,0.430400,116.799700,4.69600
1630830900.8926904,95.678000,258.000000,5.699338,0.020480,3.679235,3032.80000,1.571900,16.08300,0.430500,116.799700,4.66000
1630830932.280682,95.678000,258.000000,5.699338,0.020480,3.680808,3032.80000,1.571900,16.08300,0.430500,116.345000,4.75900
1630830963.64468,95.678000,258.000000,5.699338,0.020500,3.695203,3032.80000,1.571900,16.08300,0.430500,116.797800,4.65100
1630830994.9886985,95.678000,258.000000,5.699338,0.020500,3.695203,3032.80000,1.571900,16.08300,0.430500,116.797800,4.78900
1630831026.4207063,95.678000,258.000000,5.699338,0.020500,3.695203,3032.80000,1.571900,16.08300,0.430500,116.500000,4.78800
1630831057.7620733,95.678000,258.000000,5.699338,0.020530,3.695203,3032.80000,1.571900,16.08300,0.430500,116.500000,4.78800
1630831089.1606867,95.678000,258.000000,5.699338,0.020550,3.695203,3032.80000,1.571900,16.08300,0.430500,116.500000,4.78800
1630831120.5526867,95.678000,258.000000,5.699338,0.020550,3.695203,3032.80000,1.571900,16.08300,0.430500,116.500000,4.78800
1630831151.9446936,95.678000,258.000000,5.699338,0.020560,3.695203,3032.80000,1.571900,16.08300,0.430500,116.500000,4.78800
1630831183.3086936,95.726000,258.000000,5.699338,0.020560,3.695203,3032.80000,1.571900,16.08300,0.430500,116.500000,4.78700
1630831214.668685,95.726000,258.000000,5.718968,0.020560,3.697051,3032.80000,1.571900,15.89700,0.430500,116.500000,4.78700
1630831246.064697,95.726000,258.000000,5.718968,0.020570,3.697001,3032.80000,1.571900,15.89700,0.430500,116.500000,4.78500
1630831277.4654453,95.726000,258.000000,5.718968,0.020590,3.697001,3050.60000,1.571900,15.89700,0.430500,116.500000,4.75000
1630831308.8206844,95.726000,258.000000,5.718968,0.020580,3.696839,3050.60000,1.571900,15.97300,0.430500,116.800000,4.75000
1630831340.1686816,95.726000,258.000000,5.715985,0.020590,3.696839,3050.60000,1.571900,15.97300,0.430500,116.800000,4.78500
1630831371.4839363,95.726000,258.000000,5.715985,0.020590,3.696839,3050.60000,1.571900,16.01600,0.430500,116.500000,4.78500
1630831402.912704,95.726000,258.000000,5.715985,0.020590,3.696839,3050.60000,1.571900,16.05700,0.430500,116.500000,4.78500
1630831434.2839146,95.726000,259.470000,5.715985,0.020560,3.696839,3050.60000,1.583500,16.06500,0.430500,116.783000,4.78500
1630831465.6650748,95.726000,259.470000,5.715985,0.020610,3.696839,3050.60000,1.583500,16.06500,0.431400,116.500000,4.73300
1630831497.0736887,95.726000,259.470000,5.715985,0.020610,3.696839,3050.60000,1.583500,16.06500,0.431400,115.554100,4.78500
1630831528.4156194,95.726000,259.470000,5.715985,0.020590,3.696839,3050.60000,1.583500,16.06500,0.431400,116.799400,4.69600
1630831559.782033,95.726000,259.470000,5.732589,0.020570,3.696839,3050.60000,1.583500,16.06500,0.431400,116.783000,4.77900
1630831591.1381416,95.726000,259.470000,5.732589,0.020570,3.689741,3050.60000,1.583500,16.06500,0.431400,116.783000,4.69600
1630831622.4647126,95.726000,259.470000,5.732589,0.020510,3.689741,3050.60000,1.583500,16.06500,0.431400,115.507300,4.77900
1630831653.8446972,95.726000,259.470000,5.732589,0.020510,3.689741,3050.60000,1.583500,16.06500,0.431400,115.507300,4.77900
1630831685.2150912,95.726000,259.470000,5.732589,0.020510,3.689741,3050.60000,1.583500,16.06500,0.431400,115.507300,4.77900
1630831716.5403361,95.726000,259.470000,5.732589,0.020570,3.689741,3050.60000,1.583500,16.06500,0.431400,115.507300,4.70000
1630831747.8827522,95.726000,259.470000,5.732589,0.020570,3.689741,3050.60000,1.583500,16.06500,0.431400,116.699700,4.70900
1630831779.2246892,95.726000,259.470000,5.735651,0.020580,3.689741,3050.60000,1.583500,16.06500,0.431400,116.699700,4.70900
1630831810.621782,95.726000,259.470000,5.735651,0.020580,3.689741,3050.60000,1.583500,16.06500,0.431400,116.699700,4.65000
1630831841.977133,95.726000,259.470000,5.735651,0.020580,3.689741,3050.60000,1.583500,16.06500,0.431400,115.490000,4.71800
1630831873.3241324,95.726000,259.470000,5.741850,0.020580,3.689741,3050.60000,1.583500,16.06500,0.431400,115.490000,4.62000
1630831904.6648026,95.726000,259.470000,5.741850,0.020580,3.689741,3050.60000,1.583500,16.06500,0.431400,115.490000,4.62000
1630831935.9966972,95.726000,259.470000,5.741850,0.020610,3.689741,3050.60000,1.583500,16.06500,0.431400,115.490000,4.60000
1630831967.4479897,95.726000,259.470000,5.741850,0.020610,3.681554,3050.60000,1.583500,16.06500,0.431400,115.490000,4.66300
1630831998.8207414,95.726000,259.470000,5.741850,0.020600,3.683341,3050.60000,1.583500,16.06500,0.431400,115.490000,4.66300
1630832030.2034316,95.726000,259.470000,5.741850,0.020610,3.683341,3050.60000,1.583500,16.06500,0.431400,115.490000,4.70100
1630832061.5830579,95.726000,259.470000,5.741850,0.020610,3.683341,3050.60000,1.583500,16.06500,0.431600,115.490000,4.70100
1630832092.958144,95.726000,259.470000,5.741850,0.020610,3.683341,3050.60000,1.583500,16.06500,0.431400,115.490000,4.70100
1630832124.292943,95.726000,259.470000,5.741850,0.020570,3.683341,3050.60000,1.583500,16.06500,0.431400,115.490000,4.66300
1630832155.7380047,95.726000,259.470000,5.741850,0.020590,3.675589,3050.60000,1.583500,16.06500,0.431400,115.490000,4.66300
1630832187.150239,95.726000,259.470000,5.741850,0.020590,3.675589,3050.60000,1.583500,16.06500,0.431400,115.490000,4.76900
1630832218.892683,95.726000,259.470000,5.741850,0.020610,3.675589,3050.60000,1.583500,16.06500,0.431400,115.490000,4.69600
1630832250.270828,95.726000,259.470000,5.741850,0.020610,3.675589,3050.60000,1.583500,16.06500,0.431400,115.490000,4.69600
1630832281.6847003,95.726000,259.470000,5.741850,0.020590,3.675589,3050.60000,1.583500,16.06500,0.431400,116.600000,4.69600
1630832313.0530746,95.726000,259.470000,5.741850,0.020590,3.675589,3050.60000,1.583500,16.06500,0.431400,115.490000,4.69600
1630832344.5847063,95.726000,259.470000,5.741850,0.020590,3.675589,3050.60000,1.583500,16.06500,0.431400,115.490000,4.69600
1630832375.968707,95.932000,259.470000,5.741850,0.020590,3.675589,3050.60000,1.583500,16.06500,0.431400,115.490000,4.69600
1630832407.3299735,95.932000,259.470000,5.741850,0.020580,3.684436,3051.70000,1.583500,16.06500,0.431400,116.700000,4.71800
1630832438.6926818,95.932000,259.470000,5.741850,0.020600,3.684436,3051.70000,1.583500,16.06500,0.431400,116.800000,4.71800
1630832470.1806824,95.932000,258.480000,5.741850,0.020600,3.684436,3051.70000,1.583500,16.06500,0.431400,116.800000,4.71800
1630832501.5963016,95.932000,258.480000,5.741850,0.020600,3.684436,3051.70000,1.583500,16.06500,0.431400,116.800000,4.71000
1630832532.9326832,95.932000,258.480000,5.735380,0.020600,3.684436,3051.70000,1.583500,16.06500,0.430800,116.800000,4.71000
1630832564.3086927,95.932000,258.480000,5.735380,0.020580,3.684436,3051.70000,1.583500,16.06500,0.430800,116.800000,4.71000
1630832595.6967094,95.932000,258.480000,5.735380,0.020580,3.684436,3051.70000,1.583500,16.06500,0.430800,116.800000,4.65500
1630832627.0526998,95.932000,258.480000,5.735380,0.020580,3.684436,3051.70000,1.583500,16.06500,0.430800,116.800000,4.74800
1630832658.4607086,95.932000,258.480000,5.735380,0.020580,3.684436,3051.70000,1.583500,16.06500,0.430800,116.800000,4.77900
1630832689.829963,95.932000,258.170000,5.735380,0.020590,3.685645,3051.70000,1.583500,16.06500,0.430800,116.800000,4.79000
1630832721.299222,95.932000,258.170000,5.735380,0.020590,3.685645,3051.70000,1.583500,16.06500,0.430800,117.133900,4.79000
1630832752.6486933,95.932000,258.170000,5.735380,0.020590,3.685628,3051.70000,1.583500,16.06500,0.430800,117.133900,4.79000
1630832783.9846997,95.932000,259.110000,5.735380,0.020580,3.678868,3051.70000,1.583500,16.06500,0.431100,117.424200,4.79500
1630832815.338135,95.932000,259.110000,5.735380,0.020580,3.678868,3051.70000,1.583500,16.06500,0.431100,117.424200,4.79500
1630832846.688316,95.932000,259.110000,5.735380,0.020580,3.666785,3051.70000,1.583500,16.06500,0.431100,117.424200,4.79500
1630832878.052692,95.932000,259.110000,5.735380,0.020590,3.675079,3051.70000,1.583500,16.06500,0.431100,117.999900,4.79500
1630832909.4806817,95.932000,259.110000,5.735380,0.020590,3.675079,3051.70000,1.583500,16.06500,0.431100,117.999900,4.79500
1630832940.8648899,95.932000,259.110000,5.735380,0.020580,3.657457,3051.70000,1.583500,16.06500,0.431100,117.999900,4.79600
1630832972.2317655,95.932000,259.110000,5.735380,0.020570,3.661600,3051.70000,1.583500,16.06500,0.432000,118.000000,4.79600
1630833003.5715985,95.932000,259.110000,5.735380,0.020570,3.661600,3051.70000,1.583500,16.06500,0.432700,118.000000,4.79600
1630833034.896701,95.932000,258.170000,5.735380,0.020570,3.661600,3051.70000,1.583500,16.06500,0.432700,118.000000,4.79600
1630833066.2566957,95.932000,258.170000,5.735380,0.020570,3.661600,3051.70000,1.583500,16.06500,0.432700,118.000000,4.79600
1630833097.8528502,95.932000,258.170000,5.735380,0.020570,3.661600,3051.70000,1.583500,16.06500,0.436400,117.982400,4.79900
1630833129.1960502,95.932000,258.170000,5.735380,0.020570,3.661600,3051.70000,1.583500,16.06500,0.435300,118.000000,4.79900
1630833160.5727227,95.932000,258.730000,5.735380,0.020560,3.661600,3051.70000,1.583500,16.06500,0.436500,118.000000,4.70000
1630833191.9548821,95.932000,258.170000,5.735380,0.020550,3.661600,3051.70000,1.582600,16.06500,0.436500,117.000000,4.70000
1630833223.3246782,95.932000,259.590000,5.735380,0.020550,3.661600,3051.70000,1.582600,16.06500,0.440500,117.000000,4.70000
1630833254.6651394,95.932000,259.590000,5.735380,0.020570,3.656771,3051.70000,1.582600,16.06500,0.439400,118.088700,4.70000
1630833285.99668,95.932000,259.590000,5.735380,0.020570,3.656771,3051.70000,1.582600,16.06500,0.443700,118.088700,4.70000
1630833317.3846772,95.932000,259.590000,5.735380,0.020560,3.656771,3051.70000,1.582600,16.07900,0.444900,118.088700,4.70000
1630833348.8846822,95.932000,259.590000,5.735380,0.020540,3.656771,3051.70000,1.582600,16.07900,0.444900,118.088700,4.70000
1630833380.2803545,95.932000,259.590000,5.735380,0.020540,3.656771,3051.70000,1.582600,16.07900,0.444900,118.088700,4.77900
1630833411.6306899,95.932000,259.590000,5.735380,0.020580,3.656771,3051.70000,1.582600,16.07900,0.444900,118.088700,4.79900
1630833442.9886823,95.932000,259.590000,5.735380,0.020580,3.656771,3051.70000,1.582600,16.07900,0.444900,118.088700,4.79900
1630833474.340707,95.932000,259.590000,5.735380,0.020600,3.656771,3051.70000,1.582600,16.07900,0.444900,117.999900,4.79900
1630833505.7001486,95.932000,259.590000,5.735380,0.020610,3.656771,3051.70000,1.582600,16.07900,0.444900,117.999900,4.79900
1630833537.060686,95.932000,259.590000,5.735380,0.020600,3.656771,3051.70000,1.582600,16.07900,0.444900,117.999900,4.79900
1630833568.45269,95.932000,259.590000,5.735380,0.020600,3.656771,3051.70000,1.582600,16.07900,0.444900,116.756000,4.79900
1630833599.81858,95.932000,259.550000,5.735380,0.020590,3.656771,3051.70000,1.582600,16.07900,0.444900,116.756000,4.79900
1630833631.1847024,95.932000,259.550000,5.735380,0.020610,3.656771,3051.70000,1.582600,16.07900,0.444900,116.756000,4.79900
1630833662.5247064,95.932000,259.550000,5.735380,0.020610,3.656771,3051.70000,1.582600,16.07900,0.444900,119.000000,4.79900
1630833693.8775294,95.932000,259.500000,5.735380,0.020610,3.656771,3051.70000,1.582600,16.07900,0.443300,119.000000,4.79900
1630833725.2381384,95.932000,259.500000,5.735380,0.020610,3.656771,3051.70000,1.582600,16.12700,0.443300,119.000000,4.79800
1630833756.5567014,95.932000,259.500000,5.735380,0.020610,3.656771,3051.70000,1.582600,16.12700,0.439400,119.890000,4.79800
1630833787.9250925,95.932000,259.500000,5.735380,0.020600,3.688279,3051.70000,1.582600,16.12700,0.435700,119.890000,4.79800
1630833819.264688,95.932000,259.500000,5.735380,0.020610,3.688279,3068.60000,1.582600,16.12700,0.435700,119.890000,4.79900
1630833850.6206803,95.932000,259.500000,5.735380,0.020600,3.688279,3068.60000,1.582600,16.12700,0.435700,119.890000,4.79900
1630833882.116686,95.932000,259.500000,5.735380,0.020600,3.688279,3067.60000,1.582600,16.12700,0.437500,119.890000,4.79900
1630833913.4726856,95.932000,259.500000,5.735380,0.020590,3.688279,3067.60000,1.582600,16.17500,0.438400,119.890000,4.79900
1630833944.7974281,95.932000,259.500000,5.735380,0.020570,3.688279,3067.60000,1.582600,16.17500,0.438400,119.889900,4.74600
1630833976.1486895,95.932000,259.500000,5.735380,0.020570,3.666198,3067.60000,1.582600,16.17500,0.443100,119.889800,4.74600
